soil_moisture,temperature,humidity,rainfall,water_needed
27.798513633552275,20.04611791,48.93905624,122.4564203,1
17.573282397210757,27.91095209,64.70930606,32.67891866,4
26.01405623923391,27.32220619,51.27868781,36.5037914,6
17.12723207972995,28.66024187,59.3189118,36.92629678,2
12.60652257355764,29.02955344,61.09387478,72.98016599,6
11.615198698087507,27.78031515,54.65030015,32.05025323,2
24.83904661075843,31.99928579,54.1077461,71.6266696,4
11.544266452178189,27.33580911,55.27755933,73.44775287,5
26.908255648224603,28.92952635,53.57014709,66.35634104,2
21.07517038249238,27.65472156,58.59986279,36.94255012,1
18.250433434583204,28.52396666,55.77264351,61.32935611,6
17.048585962513297,31.02215872,45.89239456,53.56783314,6
24.86856130849398,25.74095321,45.38497051,67.43488235,3
27.806659233164098,31.70447482,56.85420099,44.94317432,6
23.257199051088868,24.47876451,58.51663927,34.96933295,6
18.118653454203823,31.46511256,51.79939437,74.44330654,2
29.169742921783516,25.60973447,50.7330069,53.39249517,5
25.352515979929677,30.30260453,47.18283631,68.04039813,2
28.095512411051537,28.17489437,43.6672299,45.78172762,5
10.926084651987418,25.50634557,44.8302551,74.32635105,2
24.125689888251497,31.12896766,43.58788762,32.76742894,4
11.573780353481702,26.34043268,55.59160391,35.1051197,2
11.265376754776792,28.23494706,61.5620517,72.66666443,6
26.02707291464112,27.04453473,49.32609633,48.25207759,6
13.525332836338746,25.16125354,55.25435777,40.89732789,6
19.018076572832356,27.3179125,51.66921088,32.55919573,1
19.393259064605587,25.4123765,49.66474269,31.87416982,2
13.46856493102478,31.21629982,46.01868196,53.1205277,4
25.303038280668773,30.573999,58.22686794,62.74803826,6
10.384722746040309,25.42517036,53.2208266,46.19374559,2
29.5591348015403,27.09400578,43.65305437,41.53749535,6
27.88877649247166,24.30935081,56.32938343,58.99536268,4
11.44540723379362,30.06142622,45.90067655,41.0550915,4
24.5049106355084,28.09568993,60.9835384,33.84110759,1
20.44935177539218,26.33908791,40.00933429,55.50429227,1
18.46843246408917,28.61409059,57.14218792,57.02891698,1
19.20084965700184,28.70012137,44.359648,44.11622138,3
24.409597837236525,24.21610338,59.79236306,42.24783476,5
27.57426251263818,28.50677929,45.20094476,66.1761456,6
12.48625697800941,25.97948991,64.95585424,72.19245835,3
24.93190490364716,30.88482722,41.36561835,55.053805,5
23.430910355174166,25.5042419,61.66852372,65.07981523,5
14.113912935636186,25.12528913,51.33189406,38.48678973,2
21.213342045202147,27.10508014,63.56791363,62.20279647,5
14.26583797542585,31.1006247,44.82069159,70.79934452,1
25.22784621035301,26.45707778,56.40226277,64.16167699,5
19.356322071679983,30.04132304,63.56222995,31.83192392,2
12.141741565541352,27.77799528,54.82130787,50.28438729,3
20.60356975186675,30.99256944,43.02151392,58.27600682,6
10.17966022997495,26.4908332,47.36534833,36.99362831,3
13.79313101036887,31.96987867,57.17377029,64.25520357,1
16.426411491519072,25.36140526,46.82652785,55.60523179,3
26.033191890241227,25.54249137,56.96640758,48.46797044,2
19.10396294030041,28.99319096,62.85948245,70.4713043,6
23.7481119491935,29.34317422,60.50320928,34.03335472,3
25.256174771256287,28.63618921,61.39451307,68.54877876,6
15.573493072138046,24.83206631,44.17085032,52.0810886,6
12.472760939716386,25.44689075,58.55363573,57.04826619,3
15.32162745552968,31.01274943,62.40392519,63.77192383,6
19.13251841260769,27.06179658,52.3003173,60.74583498,3
23.56947337146422,27.0956288,42.26206161,71.1271039,3
22.12598950239208,28.56800579,57.30636014,64.53027638,6
27.58410011038416,28.79929247,49.84213387,40.85534718,3
13.351745529739055,27.94293692,45.41393636,69.66289997,2
11.737787437312106,30.47757686,61.58245338,61.86633917,4
16.499630482975018,30.58139475,50.77148138,64.58559639,2
29.17208879732577,26.85911286,41.81420849,44.13827124,4
23.30698594151348,26.31051759,61.18749126,35.73403813,3
23.609538094119905,28.77833449,44.2252605,33.95825723,3
16.33277227942275,28.90245417,43.35365671,71.90018566,4
26.6498226819409,29.37687468,57.69622912,38.34303462,3
29.47173475249072,24.17093241,58.25204566,59.18953429,6
21.905366371713423,26.65333029,59.79023382,36.91852635,2
19.47215996496614,28.19912143,53.50567601,52.13580529,4
10.12783374743764,28.76488954,52.62741529,55.21606732,2
23.75561074964405,29.3499706,61.25353851,40.82840673,3
19.80094187136245,28.00937423,52.60950014,36.01203025,1
17.931702557056486,26.85851927,48.8246387,34.7426459,5
17.69495169682302,31.2123945,40.92604945,53.78769958,1
17.042527658699484,24.20422636,61.43378674,46.0203959,3
29.206922038473262,29.98835437,49.60384796,52.92929636,3
26.74203318602375,29.93964907,54.61813464,45.43669946,4
16.997986847340627,31.2119298,41.55934359,68.80141783,3
15.86987574961903,26.80474415,48.23991436,43.87801983,1
19.320533704879917,31.49398069,62.84916863,64.56807592,3
13.716790171536932,30.99694676,46.42693735,38.31597852,5
19.412205965510825,29.61253065,63.04749127,50.1978269,1
17.703594353008477,29.97604322,57.03184356,44.86052932,5
13.85272937259489,30.88883074,52.62696801,55.51932414,2
26.940246492019146,30.39321309,60.16299493,35.37493212,1
19.393894373236,30.43683729,55.20522037,30.92014047,5
22.96719134004259,25.32688786,63.18180319,32.71129281,2
15.968682046160998,30.53684308,59.96664731,33.48919022,6
17.320335490978174,30.38257873,40.5926071,47.95406479,4
29.81979590855853,24.01825377,53.76623369,35.03404425,4
19.303856543481743,28.69841277,61.14754363,65.67591794,5
21.830246552536494,29.33743412,49.00323081,42.44054315,6
21.69539746606964,27.96583691,61.34900107,70.10472076,2
20.206656248325164,24.86803974,48.27531965,63.9187654,1
26.22282843549394,25.87682261,45.96341933,38.53254678,4
16.28911808895467,31.01963639,49.9767522,32.81296548,6
18.500345321383342,27.43329405,87.80507732,54.73367631,6
25.994381319405548,28.3340432,80.77275974,38.7976407,1
20.33728970498565,27.01470397,84.34262707,55.296354,6
16.400390779250376,28.17432665,81.04554836,36.35720652,5
14.824138686204268,29.87888063,87.32761241,44.75215854,1
14.933378149473928,29.89232778,89.71503316,42.99498978,5
23.4678268698822,28.56212158,83.24855855,56.48265193,1
22.266488664004527,27.53592929,85.5701901,53.01899249,3
15.221686107949465,29.68361658,87.93598094,41.82490236,6
27.039414754591323,28.14448546,82.1193047,46.75690086,1
25.769266961700097,29.53037621,86.73346018,59.87232071,3
29.020144582765425,27.88352946,86.45147631,44.64407105,5
10.327596406110278,28.22471276,82.35916228,44.01206619,2
16.482409020425827,29.008124,84.96089355,45.91011391,2
25.53461711457743,29.75538903,86.45193297,37.54602719,2
27.268251662364392,29.78416743,85.16906976,40.77872823,3
19.957376005563702,27.8640132,80.4513142,42.83053902,3
22.276990477441192,27.11026483,84.96771717,51.52617423,5
21.75351818873004,27.11030369,83.64274107,49.11964582,5
26.871985878654197,28.95451232,89.07866095,57.65901369,6
29.172405963292835,29.21780035,87.93724219,43.1386631,5
25.25480283780734,28.7420098,85.81675947,48.54598575,5
13.8955730379791,29.65021184,80.29868321,56.76278363,3
24.38779630113764,27.23924995,86.404241,37.31236904,5
23.06373632739978,28.95172351,81.67085323,56.51103293,1
10.77252582021304,28.18837136,82.60629652,37.01110438,2
12.35207772263321,28.30041493,86.20681554,50.47333854,1
24.226219456379617,27.89636126,88.71782287,57.79863368,6
13.945082022622453,28.6899851,87.50436797,44.56598352,5
23.679371355101424,27.8262623,88.73100226,56.68833819,6
10.806164626739998,28.70562673,81.59200689,59.87065439,6
23.88330695629805,28.6362812,84.61431076,48.48319335,1
25.720469344916552,28.28511547,88.4393979,48.56690235,4
16.45921434868169,27.60887393,86.13316408,43.80041104,6
23.568710994370687,28.60901145,86.99495766,36.94616965,6
19.57807918709891,29.24598976,84.80084105,53.43228915,1
27.901971035126262,28.62911222,89.1148059,50.49913241,6
24.79759330670052,29.57329479,88.07505524,45.04467075,1
21.60431480630391,27.82684262,87.16679147,58.37249772,4
22.5801603262697,29.8757015,83.14796296,40.12044158,2
16.993429954823718,27.33684386,88.50229102,51.09802625,6
18.34078535944638,29.83040388,89.30428305,58.86687093,1
15.504278100088827,28.2753171,82.76020821,56.04995423,4
28.46600544807017,29.86860065,85.99127934,58.41394143,6
26.972461723523185,29.5888162,89.9939693,54.96121262,4
23.263032045833988,28.07219563,82.9116472,49.61865305,1
27.779577050348035,27.84026517,89.99615558,52.84626009,1
10.898518512426204,27.10818093,87.4512669,55.03723979,6
23.293865898642444,27.68515114,81.94268594,54.62243308,5
20.34366154221962,29.34594634,85.60472562,59.03629954,1
22.685406022692995,28.36319404,84.8593608,52.93031105,4
21.884680624706466,27.65280218,89.80650642,56.52558045,4
23.200537277837302,27.31372793,85.44815232,53.15223123,2
19.1248653473817,27.06909959,86.89934108,50.46746116,3
20.51109414201811,28.06642822,85.91625451,39.23831035,4
22.22238670819713,27.73329078,81.13903037,44.17580911,4
22.575228491367987,27.53632932,89.92908171,45.48591922,1
24.9368934113116,29.66461594,84.28187572,56.09542002,5
19.16214327775684,29.9145443,85.85384444,41.39081525,3
10.419889465405207,28.36363858,87.59810657,57.99524359,3
13.532386053203108,29.46416042,87.60890009,43.15411472,4
14.701166856771303,29.73013036,82.89166381,50.91511275,4
26.9059327282734,27.46852989,87.17649,43.78420984,6
25.49440692183775,27.77076285,87.09979549,49.50812624,3
24.7320869147292,29.12939524,88.48312598,36.45012824,1
22.484433924046137,27.10606808,89.89593328,37.45680611,1
11.402539356998794,28.88078945,86.94206817,53.79732545,4
22.08148010791099,28.14720892,83.8001509,37.44800463,4
26.23302146648161,29.89129144,80.14487166,54.7960127,6
18.87115170465069,27.41503453,80.98004661,40.53173216,3
28.66508856327472,29.27308605,89.4875022,50.9246554,4
17.12070475802118,29.65296893,88.48587386,56.01913159,5
24.94473910818272,28.44524991,82.67639542,58.18713162,2
24.404918822352524,27.96235681,83.97586797,48.9366954,4
23.550068739343324,29.25649321,81.97952224,42.02483277,3
27.361352207263565,28.36291385,88.00989267,43.05130077,1
23.95993124570132,27.62749466,86.49366929,39.26137642,3
29.66750757185857,28.66086349,86.12194568,50.01534317,2
15.13176545749669,29.2114218,87.11497805,51.53848218,3
29.60982808655724,29.40889385,86.16063492,53.35486977,1
10.50661295510137,28.02952623,84.8845732,36.12042927,3
29.354737294445616,28.08657178,80.35005927,38.14476781,1
27.60914462931225,29.16174608,80.28038146,40.16545979,6
29.146111076779214,29.8596912,80.03499648,50.66487502,3
14.239136974517791,29.06631494,83.6869203,43.95183726,1
23.440529568659336,27.38538997,88.66663953,58.29933073,4
11.661358078018417,27.93034941,85.42058715,43.25095608,4
22.98077834388595,29.2808618,81.8009244,44.47427436,4
29.033398635116285,28.9973145,83.78911515,59.84499208,2
15.314463414163033,27.92678579,86.5543196,43.4826194,6
20.287319496496032,28.5474135,88.9570454,49.4897245,1
17.7157768054615,29.36488409,89.1886954,48.30159325,3
25.66663034078251,28.56149805,83.63802195,41.013132,1
14.257501799405537,28.43683487,87.91332682,43.12063289,1
11.924927051281731,28.79728147,80.45744422,44.30070517,2
17.84930633635421,28.7275267,89.12760359,58.52974279,4
28.69797587119391,27.95639663,83.52706038,43.25726752,5
12.364684035734651,28.17458662,83.69659318,37.2464655,2
26.96349884726317,28.77653519,86.69133979,56.12443206,6
18.612922244354976,28.438097,83.48991368,52.55469976,1
18.922578028891927,29.48439992,63.19915325,71.89090748,4
26.467277437375525,26.73433965,68.13999721,67.15096376,6
17.847875103559108,26.27274407,62.28814857,70.23207557,2
20.5781345707444,34.03679184,67.21113844,73.23573601,4
26.779319044777264,28.03644051,65.06601664,72.49507741,6
23.292722904671827,28.81460716,65.33538112,62.26242533,3
16.532717945506896,34.03619494,64.28791388,66.85510868,1
15.649079354772612,33.8642935,61.57072498,68.02199825,4
11.107117322247351,32.84213012,68.68401492,73.67166182,6
15.369051103041096,27.10053268,63.36085585,73.84949872,6
27.24438637881604,25.65842532,61.18235808,69.28607828,2
24.558808594651648,32.34744009,66.61452812,64.55882254,1
27.22840461276248,29.58949031,68.32176769,67.53021213,2
29.868738998853317,30.91219459,68.79427388,66.63830637,6
14.431461476970997,28.12787838,64.2097765,70.86340755,3
19.13805170446003,30.08545364,69.34811988,67.1367443,4
18.436854100084386,31.74379487,62.51007687,68.97097538,1
25.602886753243176,27.81326852,62.50460464,69.75555541,2
10.0829206182682,32.88733849,64.59457409,71.50569456,5
13.646635296163916,29.36358721,64.98742947,61.91208707,6
16.51250342830847,27.82592799,67.5861883,74.01229707,4
13.610894518514336,28.49538735,60.44848407,74.91559514,6
18.31880842937396,27.74274761,68.53997144,71.78615328,3
17.61211365012349,30.41588462,67.66323804,63.02473185,5
18.27169062729123,27.3254209,69.09047809,61.19250859,4
16.04396540629365,30.28496619,61.69295127,65.62859526,3
25.999899765748083,28.56840626,61.53278622,63.49726331,2
26.835018838945256,25.36586097,66.6379724,65.81655892,2
22.106012685551185,34.9466155,65.26774011,70.1415139,6
28.138703794532923,25.09737391,67.72837887,74.61649888,2
27.019000199708117,32.47648301,64.34848735,65.820457,1
27.00848098599995,33.86351172,68.59232289,69.24464096,3
21.523216255559326,25.19857725,60.37332688,70.88787207,4
29.874288781108586,31.77681682,69.01852894,61.46892873,1
28.892264485924574,34.89814946,63.59948557,64.72797143,6
20.256072078972384,31.74105409,68.63525428,62.3061735,3
24.231881594151652,27.16159076,66.76017239,69.85112265,6
22.36151771380224,26.23773129,67.88521396,73.58663968,1
26.451794927584427,30.20157245,60.06534859,66.37171179,2
10.992659009788897,31.55846339,67.83563765,74.86960831,3
27.821200046958005,29.67892453,69.0854554,65.66436565,6
14.855370604313354,27.05365239,67.7017527,60.4693835,6
24.9099394622734,34.63880966,61.38597868,72.43169115,5
28.736961880967943,33.39438752,62.93692886,63.57445989,6
29.88728024002992,28.84079155,63.37230676,70.25496749,2
27.53323428378236,31.49338309,63.0563645,71.48327008,5
17.8144256944369,25.54960633,63.95425534,63.1830529,5
25.06094807513915,34.37329112,69.69366426,70.27184748,4
29.620836117410114,34.6008247,63.11296779,60.41790253,5
14.841228761081371,29.43463808,64.94329356,72.17818157,4
18.16695378725479,29.10713092,67.90577375,67.83345933,6
12.108626796795903,28.57006111,65.71765781,70.0866434,2
12.920400303176496,27.54384835,69.3478631,69.40878198,3
12.644838590168144,33.04687968,68.93875631,62.30278274,5
10.796257502339472,33.95309131,69.96100028,61.16350463,2
10.818319611405244,30.11873003,60.11680815,71.72980375,2
10.092302479295224,29.57812712,66.17587668,69.43895491,2
17.977476906476454,27.26458947,68.01232937,68.91754359,6
22.9996416547392,31.35730791,64.24992106,63.85668948,4
27.7827388314278,31.52104732,66.55723677,61.71111448,6
18.26070172110823,29.39982732,64.25510719,67.47677295,5
26.2709344099806,29.38400259,64.14928485,65.24194361,6
22.94600596496226,28.38686534,61.88871127,74.24459122,4
20.113293079539623,28.47442276,63.53604453,69.5274407,6
29.209071571315924,30.64095781,61.14508627,71.36947525,1
23.69962341014208,25.25596239,61.36669662,68.64685069,4
29.784502645239744,32.97030511,60.18122078,73.44678678,1
17.29969334991618,33.66855394,66.60416867,67.32520551,4
25.145010558349448,32.83963757,67.99803573,73.40452716,2
11.114582318756035,27.45853567,62.90020977,69.46020927,4
20.951075117301148,25.68576704,69.84354028,74.62068748,4
22.07938122392231,30.0328403,64.14800537,71.21006868,6
21.490728974630017,28.20667264,68.27085245,64.32887142,2
23.69212809400546,28.27265858,61.18956161,63.29900785,4
15.509799224738156,28.5417236,64.2020154,69.68862306,3
16.694120968506276,26.87187036,61.61367264,63.51822045,5
23.34752238847974,32.79766751,68.77994074,64.11411069,1
26.689688838112808,26.42333018,64.51136845,63.46546487,5
18.995601685542827,29.79181107,63.38789228,63.02169909,1
25.808793266961025,27.44003279,67.10464369,72.50669768,5
20.17573526040703,34.1262979,65.14877461,70.40795007,5
18.00302441264779,30.94908189,64.23364112,62.78730907,5
26.56135993667578,28.75751783,61.02701476,73.37686831,3
13.283022799234775,27.24766491,66.10123083,62.31842057,1
22.58134340424461,28.63005477,66.770943,62.2737345,5
21.53987789309604,26.41768321,63.64698302,64.42177127,5
11.259541097797426,32.81705216,66.15665137,68.83924882,2
14.58953920099858,29.6321052,65.91359954,71.16331975,5
25.62278487311488,33.49077065,62.73317204,65.45328463,5
10.437046480821191,31.86847286,66.74217464,74.22238583,2
27.96460644982269,30.32992227,65.62971858,71.64631281,2
27.280009662050613,28.546224,66.31394098,62.83469851,2
22.4997111867399,30.02629908,67.88811637,66.47264636,2
13.42515034311952,31.65531175,60.13263713,66.69096751,6
12.641802593529976,30.33499674,63.54718862,74.16699119,3
27.92743382889407,33.36984395,65.67718163,64.89517488,1
21.925867768493475,31.4345059,62.99303471,64.77651469,2
22.86476639253589,27.71678273,63.29103387,68.56507978,6
28.13724493810058,32.63918668,61.3009051,61.83876146,1
17.498770371575933,32.7477393,67.77954584,63.37784443,1
19.27678302496176,28.05153602,63.49802189,43.35795377,3
18.438227419464383,19.44084326,63.27771461,46.83130119,1
25.04034799814584,29.84823072,60.63872613,46.80452595,2
23.18270053667158,21.36383757,69.92375891,46.6352865,2
14.45817986156172,26.28663931,68.51966729,46.13833007,5
16.837691677132028,22.17499963,62.13873825,53.46622584,3
17.894337990722356,26.57597546,60.97876599,50.89110726,4
10.236719226201531,26.58972517,66.14007674,50.90994463,4
26.287518898382206,19.1345771,62.57526895,36.46946971,2
20.957280266813378,28.75273118,69.15640149,35.15426171,1
20.748192638913565,25.78746268,60.2816298,49.14337177,6
28.726548183184818,23.89271875,61.78779413,52.55730112,1
12.730847055470504,28.67408774,63.18832976,42.96018627,5
13.462866142379823,28.42062847,61.77336343,49.02366803,5
13.663389299811406,21.35499456,62.60136323,41.78219834,6
18.49230232182243,21.12695586,63.18738532,38.71834464,4
16.884037140910706,24.02037872,61.62313345,49.78102578,4
22.00201918394045,25.40474421,65.8567539,51.92057267,6
28.95694615481085,29.03017561,64.49166566,54.9393771,1
27.85663558691468,20.21368219,68.65257685,50.89732989,4
12.825285071494225,29.19585548,68.01965728,44.93261911,3
15.167263794397696,18.29783597,69.6897615,49.39111479,3
26.188213083498283,27.41434987,63.41785982,44.43177543,2
22.399836623372344,24.84063998,60.09116626,48.77790371,1
22.94051785690319,29.94413861,67.31323084,40.37113729,5
20.91114093424476,25.87990287,67.55109024,47.89645224,2
20.359243797782497,20.0467711,65.84395319,46.05333124,5
24.864879055825213,22.99451999,66.70897237,54.49044154,3
21.47557123265734,25.13163619,66.92642362,49.04015558,4
20.545202213880582,28.49584395,62.44616219,53.14531023,4
16.20968329584451,18.28766124,69.48515056,48.60449438,3
29.04553646469292,24.38041875,61.18458224,53.13946695,3
21.199323146876043,21.31852148,66.43934593,45.42616802,6
11.619596564199044,18.54141834,62.70637578,44.07819743,5
10.936884055517533,25.28710601,60.85993533,49.37369982,1
10.668559319782968,25.43459777,69.12613376,41.02682925,6
10.33275297624524,28.83600962,69.76112921,44.08562546,4
26.331670808980757,27.37659643,63.93927841,49.47371773,5
27.595820067402823,28.31886863,60.19461399,45.36521251,2
17.6698208866501,27.4818649,62.04814951,37.81123974,5
19.90072248328306,18.28072173,68.10365387,48.80253285,5
29.119181021801737,27.61204997,69.29786244,42.72374404,3
10.785040291831235,23.43974653,63.22011726,45.40277297,6
14.95942230328832,20.95628486,63.68128841,52.39881209,5
27.073735859090377,23.7937153,68.03209183,49.73922097,6
18.081055205437472,22.6371424,65.44544859,38.30411077,4
19.227672453883155,21.53577883,65.47227704,35.75107592,4
24.736942539024028,29.87854588,65.73085206,44.95654782,1
28.64486522684999,25.2653291,67.10004577,48.33941188,2
14.345952234830875,25.17885316,68.93307305,35.03484812,6
26.962441006957377,24.12192608,61.09533545,44.23629285,2
22.03811390384275,23.33565221,67.40460704,36.18678721,6
24.89054517424656,21.74600081,63.39503184,50.43306085,4
15.708845879449388,27.60195453,63.46170674,54.37814199,6
28.348238943330266,24.388717,62.50453062,47.26052494,5
23.20239972173093,24.98287462,66.895409,38.21370568,1
27.96234012788828,28.234829,69.3159965,35.36831423,3
27.880726849596336,26.03026959,69.55863145,37.11395801,3
14.641443659577863,28.04849594,64.07691942,37.15824966,4
27.017716233737296,24.87425505,64.00213929,48.28137482,3
22.618112514277907,23.97081395,62.35557553,53.40906048,1
18.329149855486456,20.06003985,67.76252583,42.89509057,5
11.908288521970295,19.59221047,61.28633405,41.7704893,3
27.093874300113924,29.77013109,66.29327012,35.69674138,3
20.10713785979723,27.52135365,60.53657684,48.06491307,4
14.617376998249076,25.62896213,63.14909763,45.49683991,2
20.09578928612813,20.39078312,60.47528931,53.31508572,1
29.618639154480583,25.39038396,60.4989659,39.18374505,5
23.36781729024092,24.91079638,60.71367427,42.19740397,3
14.568782426502285,27.70496805,63.20915034,37.46160727,5
16.70909070992215,18.06486101,65.1034354,51.54922825,4
19.3473544047614,18.13027797,62.45851612,50.6128521,1
12.58014397703456,23.82723528,67.89815262,46.90725077,1
25.50314942222848,23.19305333,62.74710773,49.55213308,4
24.35983833596474,25.08966129,68.17543102,41.45486619,4
20.5287131393018,25.86928193,61.88321072,36.68284038,4
10.27365136861986,18.43966037,68.05394959,39.00992137,2
16.86115814260713,27.14911056,67.02664337,52.50812701,5
11.911879522102389,23.33375853,64.50515776,47.01510708,2
18.27494295425739,26.7230014,62.96841833,42.87274897,4
28.703481602002075,19.55750776,64.45268309,53.04669416,6
26.640420031657005,26.13708256,66.7729209,46.48280681,5
24.29132104227174,27.99990346,65.57653373,49.94043064,3
14.965284817188142,29.05941162,62.10652364,36.5011366,6
23.12713714191193,25.71269843,64.1123333,50.17067771,4
19.052286849157877,21.79792649,63.73086065,46.62370222,5
27.421001812255,24.70626432,60.26854183,53.12442925,6
26.567203951506727,20.94981756,65.8108757,44.23913012,6
16.224592754313896,24.84918386,68.98088448,41.61080544,1
15.741550620497598,21.91041045,65.21662467,36.10211371,4
27.843123662888544,25.93381964,68.70533022,51.02372773,2
23.621614234869263,29.82112112,69.4073209,51.56461082,3
19.08616281257064,27.52185591,63.13215259,45.20841071,2
28.963953824655277,27.99627907,68.6428593,46.10585191,3
14.622800795816357,20.76774783,63.90164154,47.9271552,5
23.13943859421852,23.05276444,60.424786,52.60285259,3
14.924898117590468,21.65845777,63.58337146,38.07659414,2
23.98906903439705,26.25070298,67.62779652,40.8106299,2
20.24539848487205,20.97195263,63.83179889,53.10207889,2
16.843666120790946,23.89736406,66.32102048,40.74536757,5
29.82073358067431,24.55981624,91.63536236,111.9684622,6
26.191276152311584,19.65690085,89.93701023,108.0458926,3
16.176486379938588,18.78359608,87.4024767,102.5184759,6
29.69958033164991,24.1469628,94.5110662,110.2316633,4
22.67600640577453,22.44581266,89.90147027,109.3905998,5
12.177924300529003,24.96273236,92.40501423,109.4169192,2
26.280214762278696,22.5526059,89.3259486,104.8955643,3
23.707311279600493,22.77035608,91.45498527,106.9659201,4
10.806668033177386,19.20090378,94.27659596,108.0423555,4
24.403204180156607,23.12808226,92.68328358,109.3930157,4
16.854470545846816,24.92639065,85.19098079,104.7693804,3
25.1540447810393,24.77464458,85.63608688,105.7595811,5
27.75300330968965,19.8671184,86.35590206,108.3168858,4
15.01205584314594,24.26601316,93.7974061,104.5375109,4
26.838771128325185,23.62600218,89.73266695,107.6836871,2
15.443780035055942,19.67832052,89.08935702,108.5468633,5
24.32228426860545,22.36509395,92.30882391,104.8216333,4
18.96694772570151,21.57936934,94.88267728,102.8593382,1
28.76925310088035,18.26233221,88.16779129,108.0756727,6
13.12547369390908,23.71028128,89.61794165,105.6499907,2
11.74268614956109,22.48720144,89.9224883,111.6631582,4
25.62410154531993,21.6602498,94.79397419,112.4349689,3
16.552014653998782,20.13037175,89.31505137,107.3416913,2
28.93421486775686,18.41164435,91.11927248,105.1834976,2
12.737816445976945,19.68291173,89.75272999,111.2818551,3
10.607368638078407,23.20242586,91.19442671,109.0946323,2
26.339483590651508,18.92157197,87.31290342,102.8013275,6
18.54841639924345,22.10621387,91.34039616,106.8704803,3
28.37652553525773,18.47412402,89.68919664,108.4758509,3
29.068625112908336,19.81069447,88.92944254,102.860084,3
16.997505665694476,24.4880844,90.83687246,103.1969341,4
16.968321508148083,18.75927679,89.93457597,111.0196744,4
27.213230446197805,19.54128063,90.29751796,104.3739878,4
19.277553432727444,18.91251245,87.74938524,111.2800516,5
19.605703128350104,19.91330523,94.95031368,104.0277061,4
21.13809726435067,19.72620525,89.64934166,108.2287276,4
26.3920655232502,23.83185873,87.84034604,111.2232716,5
12.673266312138056,24.94467632,94.25702672,103.8799347,5
16.004622811291533,24.692258,93.87030088,104.6735454,1
27.332540299795355,24.72485577,85.56083187,111.2787584,3
11.195846847011126,20.12644921,87.59629625,108.065579,4
15.817099084796723,21.02432943,93.0569505,104.7847006,1
12.88791272173219,22.40423537,88.1508343,109.8695196,3
21.02573587462075,20.33691147,89.38003827,110.9653137,2
19.65705878605352,24.24779615,85.56033312,106.9216033,2
22.060361526689416,24.81530144,91.90842992,109.2853418,1
29.19763352450463,19.66329768,87.95158129,106.0380805,3
16.154835652418242,22.43377991,90.3396556,112.459697,3
19.36511424713501,22.92052307,85.12912161,110.2437841,3
29.614070801998576,22.91843172,85.40695044,106.2817706,3
20.976618138030744,24.88244467,89.39686219,107.1951707,4
15.94913001881664,23.40981539,93.13277,105.2240743,3
28.910970975883966,21.20725375,94.26304717,107.5660804,4
28.24014920359668,18.20230419,91.12282162,109.6623974,6
11.442336684911844,22.34375696,89.7870345,103.3183074,5
20.375739681026285,24.32770134,90.88292835,110.4606459,6
18.843079670742284,19.75088482,88.71691157,102.5538035,5
19.679920824644235,19.86173586,86.19740917,111.0217929,3
26.15873615091607,18.07132963,93.14554876,106.3602023,4
19.872746998326967,23.89162561,89.61850203,104.617522,3
28.65626092875943,23.98598756,93.34236582,104.991282,4
25.649589032234665,20.93892916,85.42912869,103.0295938,1
29.851948868154214,20.82210727,87.22815682,109.4429934,1
25.6333268407937,20.86474944,91.61793636,106.8685636,5
29.707505847967465,24.45840036,86.10874614,111.3779693,1
22.52266270001292,24.51147697,90.64498715,105.6209954,2
25.945411146318563,24.56811204,92.03009222,110.9633894,5
29.04661627663448,24.63228709,89.01574455,110.6956184,5
21.925453917561956,20.07386547,90.97819712,103.7084055,3
18.32824789062465,21.80523051,94.63612858,102.6488846,1
12.558982611490364,22.8122645,86.34233767,110.4432293,6
17.099713366928857,22.73031253,88.48567856,104.6843243,1
22.5984525465593,23.2801227,94.94330457,111.1382096,4
24.990104035192857,19.30106297,87.1775172,105.4766591,3
14.519284558567708,19.0087067,88.83768149,108.6793978,4
11.56419431173771,24.35193812,90.88612388,105.529185,6
10.792855126483271,24.72235539,88.87651295,112.1926517,4
24.56033083321641,21.92513945,94.46485312,111.7162016,4
15.581675035547706,24.83954414,86.88738076,107.6435771,3
24.7255773805313,18.09691127,90.42177379,104.88189,6
22.169247906066875,20.24104904,91.08706822,109.2537734,2
24.30597923707028,23.22594,94.42971362,105.6917856,4
29.978702331721447,23.50128217,92.97527546,106.61905,2
24.11949009499051,19.44623085,89.02127045,106.1606833,4
28.944356438977977,20.51343484,92.51675903,110.5764023,5
10.925763227969831,18.90223032,94.99897537,107.6103211,4
26.91403297348575,18.90592319,89.24126808,112.4750941,1
24.16718845143553,22.63045168,88.45577158,109.0357597,6
26.693873208227995,19.38603815,86.79058496,109.9130984,2
17.852454053949444,24.38318965,91.19431555,103.6012114,2
19.468467810458545,23.77989026,92.93386903,106.977723,3
28.200468303177807,22.59890174,93.16343942,110.0932899,4
10.429540377920024,24.37766782,85.4017118,106.128338,3
11.45359823331303,20.89273273,91.07776977,104.4407083,4
12.358802990493396,18.09903225,85.70786282,107.0050976,4
28.83400218978235,20.00218987,85.83618191,112.337046,1
20.662950993546588,19.85139326,89.80732335,102.8186358,2
24.475654701845396,21.25433607,92.65058936,106.2784673,3
13.01299691329733,23.65374106,93.32657504,109.8076178,5
